25.0514,15.7475
26.6614,17.3414
25.2653,16.2466
25.2285,24.7447
25.7529,25.1564
24.0785,15.6693
25.2722,16.8676
7.4081,9.8001
9.0733,8.9307
7.9118,9.0848
8.1717,9.0687
9.393,9.4735
7.5277,10.6994
7.3575,10.3268
10.1635,9.1239
9.4344,12.3485
8.8249,9.9335
7.6979,10.1405
9.002,11.1433
